REGDIST,Industrial_Ratio_1831,is_treated_baseline,MANUFAC,FAMTRADE
424000,0.0005141388174807198,1,2,191
424001,0.0,0,0,18
424001,0.0,0,0,23
424001,0.0,0,0,9
424001,0.0,0,0,19
424001,0.0,0,0,23
424002,0.0,0,0,39
424002,0.0,0,0,21
424002,0.0002849002849002849,1,1,209
424002,0.0,0,0,28
424003,0.0,0,0,41
425000,0.0,0,0,3
425000,0.000800711743772242,1,9,1234
425000,0.00398406374501992,1,5,51
425000,0.0,0,0,41
425001,0.0,0,0,12
425001,0.0,0,0,16
425001,0.0,0,0,16
425002,0.0,0,0,16
425002,0.0,0,0,7
425002,0.0,0,0,33
425002,0.0,0,0,28
425003,0.0,0,0,0
425003,0.0,0,0,1
425003,0.0,0,0,6
425003,0.0,0,0,32
425003,0.0,0,0,1
425003,0.0,0,0,59
425003,0.0,0,0,3
425003,0.0,0,0,18
425003,0.0,0,0,57
425003,0.0,0,0,5
425003,0.0,0,0,0
425004,0.0,0,0,12
425005,0.0,0,0,21
425005,0.0,0,0,2
425005,0.0,0,0,0
425005,0.004651162790697674,1,1,5
425005,0.0,0,0,0
425005,0.008298755186721992,1,2,20
425005,0.0,0,0,1
425005,0.0,0,0,114
425005,0.0,0,0,23
426001,0.0,0,0,58
426001,0.0,0,0,8
426001,0.0,0,0,3
426001,0.0,0,0,6
426001,0.0,0,0,30
426001,0.0,0,0,3
426001,0.0,0,0,14
426001,0.0,0,0,0
426001,0.0,0,0,28
426001,0.0,0,0,14
426002,0.0,0,0,6
426002,0.0,0,0,1
426002,0.0,0,0,3
426002,0.0,0,0,1
426002,0.0,0,0,0
426002,0.0,0,0,0
426002,0.0,0,0,1
426002,0.0,0,0,15
426002,0.0,0,0,12
426002,0.0,0,0,5
426002,0.0,0,0,2
426002,0.0,0,0,15
426002,0.0,0,0,263
426002,0.0,0,0,11
426002,0.0,0,0,34
426002,0.0,0,0,6
426002,0.0,0,0,21
426002,0.0,0,0,2
426002,0.0,0,0,0
426003,0.0,0,0,6
426003,0.0,0,0,33
426003,0.0,0,0,11
426003,0.0,0,0,5
426003,0.0,0,0,15
426003,0.0,0,0,32
426003,0.0,0,0,20
426004,0.0,0,0,0
426004,0.0,0,0,0
426004,0.0,0,0,0
426004,0.0,0,0,8
426004,0.0,0,0,28
426004,0.0,0,0,4
426004,0.0,0,0,96
426004,0.0,0,0,0
426004,0.0,0,0,7
426004,0.0,0,0,21
426005,0.0,0,0,3
426005,0.0,0,0,39
426005,0.0,0,0,6
426005,0.0,0,0,40
426005,0.0,0,0,0
426005,0.0,0,0,13
426005,0.0,0,0,0
426005,0.0,0,0,4
426005,0.0,0,0,7
426005,0.0,0,0,5
427001,0.0,0,0,0
427001,0.0,0,0,3
427001,0.0,0,0,1
427001,0.0,0,0,2
427001,0.0,0,0,9
427001,0.0,0,0,55
427001,0.0,0,0,4
427001,0.0,0,0,1
427001,0.0,0,0,2
427001,0.0,0,0,17
427001,0.0,0,0,1
427001,0.0,0,0,0
427001,0.0,0,0,2
427001,0.0,0,0,2
427001,0.0,0,0,25
427001,0.0,0,0,0
427001,0.0,0,0,11
427001,0.0,0,0,1
427001,0.0,0,0,9
427001,0.0,0,0,45
427002,0.0,0,0,2
427002,0.0,0,0,105
427002,0.0,0,0,27
427002,0.0,0,0,31
427002,0.0,0,0,7
427002,0.0,0,0,12
427002,0.0,0,0,4
427002,0.0,0,0,14
427002,0.0,0,0,11
427002,0.0,0,0,35
427002,0.0,0,0,0
427002,0.0,0,0,23
427002,0.0,0,0,16
427002,0.0,0,0,3
427002,0.0,0,0,0
427002,0.0,0,0,1
427002,0.0,0,0,35
427002,0.0,0,0,0
427003,0.0,0,0,21
427003,0.0,0,0,22
427003,0.0,0,0,6
427003,0.0,0,0,9
427003,0.0,0,0,50
427003,0.0,0,0,510
427003,0.0,0,0,1
427003,0.0,0,0,11
427003,0.0,0,0,2
427003,0.0,0,0,18
427003,0.0,0,0,10
427003,0.0,0,0,186
427003,0.0,0,0,6
427003,0.0,0,0,131
427003,0.0,0,0,15
428002,0.0,0,0,3
428001,0.0,0,0,31
428002,0.0,0,0,3
428002,0.0,0,0,0
428002,0.0030581039755351682,1,2,99
428002,0.0,0,0,72
428002,0.0,0,0,3
428002,0.0,0,0,8
428002,0.0,0,0,36
428002,0.0,0,0,227
428002,0.0014245014245014246,1,1,89
428002,0.0,0,0,99
428002,0.0,0,0,35
428002,0.0,0,0,58
428002,0.0,0,0,27
428002,0.0,0,0,67
428002,0.0009082652134423251,1,2,220
428001,0.0,0,0,31
428001,0.0,0,0,6
428001,0.0,0,0,58
428001,0.0,0,0,1
428001,0.0,0,0,16
428001,0.0,0,0,1
428001,0.0,0,0,7
428001,0.0,0,0,18
428001,0.0,0,0,2
428001,0.0,0,0,10
428001,0.0,0,0,28
428001,0.0,0,0,10
428001,0.0,0,0,2
428001,0.0,0,0,46
428001,0.0,0,0,62
428001,0.0,0,0,10
428001,0.0,0,0,22
428001,0.0,0,0,10
428001,0.0,0,0,0
428001,0.0,0,0,2
428001,0.0,0,0,0
428001,0.0,0,0,14
428001,0.0,0,0,20
428001,0.0,0,0,0
428002,0.0,0,0,1
428002,0.0,0,0,5
428002,0.0,0,0,1
428002,0.0,0,0,2
428002,0.0,0,0,17
428002,0.0,0,0,0
428002,0.0,0,0,12
428002,0.0,0,0,62
428002,0.0,0,0,47
428002,0.0,0,0,31
428002,0.0,0,0,9
428002,0.0,0,0,0
428002,0.0,0,0,1
428003,0.0,0,0,1
428003,0.0,0,0,2
428003,0.0,0,0,18
428003,0.0,0,0,7
428003,0.0,0,0,1
428003,0.0,0,0,0
428003,0.0,0,0,6
428003,0.0,0,0,4
428003,0.0,0,0,15
428003,0.0,0,0,11
428003,0.0,0,0,0
428003,0.0,0,0,0
428003,0.0,0,0,1
428003,0.0,0,0,0
428003,0.0,0,0,2
428003,0.0,0,0,6
428003,0.0,0,0,1
428003,0.0,0,0,5
428003,0.0,0,0,23
428003,0.0,0,0,19
428003,0.0,0,0,1
428003,0.0,0,0,1
428003,0.0,0,0,2
428003,0.0,0,0,36
428003,0.0,0,0,6
428003,0.0,0,0,26
428003,0.0,0,0,0
428003,0.0,0,0,1
428003,0.0,0,0,5
428003,0.0,0,0,5
428003,0.0,0,0,0
428003,0.0,0,0,0
428003,0.0,0,0,17
428003,0.0,0,0,1
429001,0.0,0,0,9
429001,0.0,0,0,2
429001,0.0,0,0,13
429001,0.0,0,0,11
429001,0.0,0,0,11
429001,0.0,0,0,0
429001,0.0,0,0,4
429001,0.0,0,0,4
429001,0.0,0,0,13
429001,0.0,0,0,0
429001,0.0,0,0,1
429001,0.0,0,0,2
429001,0.0,0,0,5
429001,0.0,0,0,4
429001,0.0,0,0,5
429001,0.0,0,0,0
429001,0.0,0,0,0
429001,0.0,0,0,62
429002,0.0,0,0,20
429002,0.0,0,0,4
429002,0.0,0,0,0
429002,0.0,0,0,1
429002,0.0,0,0,12
429002,0.0,0,0,11
429002,0.0,0,0,356
429002,0.0,0,0,21
429002,0.0,0,0,5
429002,0.0,0,0,0
429002,0.0,0,0,15
429002,0.0,0,0,8
429002,0.0,0,0,13
429002,0.0,0,0,1
429002,0.0,0,0,1
429002,0.0,0,0,6
429003,0.0,0,0,1
429003,0.0,0,0,2
429003,0.0,0,0,16
429003,0.0,0,0,0
429003,0.0,0,0,1
429003,0.0,0,0,6
429003,0.0,0,0,8
429003,0.0,0,0,3
429003,0.0,0,0,35
429003,0.0,0,0,2
429003,0.0,0,0,4
429003,0.0,0,0,3
429003,0.0,0,0,21
429003,0.0,0,0,3
429003,0.0,0,0,0
429003,0.0,0,0,0
429003,0.0,0,0,2
429003,0.0,0,0,1
429003,0.0,0,0,40
429003,0.0,0,0,10
429003,0.0,0,0,0
429003,0.0,0,0,0
429003,0.0,0,0,6
429004,0.0,0,0,94
429004,0.0,0,0,10
429004,0.0,0,0,6
429004,0.0,0,0,4
429004,0.0,0,0,32
429004,0.0,0,0,10
429004,0.0,0,0,3
429004,0.0,0,0,35
429004,0.0,0,0,1
429004,0.0,0,0,1
429004,0.0,0,0,4
429004,0.0,0,0,0
430001,0.0,0,0,0
430001,0.0,0,0,0
430001,0.0,0,0,12
430001,0.0,0,0,0
430001,0.0,0,0,18
430001,0.0,0,0,33
430002,0.0,0,0,7
430002,0.0,0,0,3
430002,0.0,0,0,58
430002,0.0,0,0,5
430002,0.0,0,0,5
430002,0.0,0,0,105
430002,0.0,0,0,12
430003,0.0,0,0,1
430003,0.0,0,0,2
430003,0.0,0,0,45
430003,0.0,0,0,0
430003,0.0,0,0,12
430003,0.0,0,0,0
430003,0.0,0,0,1
430003,0.0,0,0,21
430003,0.0,0,0,15
430003,0.0,0,0,14
430003,0.0,0,0,6
430003,0.0,0,0,3
430003,0.0,0,0,17
430003,0.0,0,0,4
430003,0.0,0,0,9
430003,0.0,0,0,4
430003,0.0,0,0,12
430003,0.0,0,0,126
430003,0.0,0,0,7
430003,0.0,0,0,9
430003,0.0,0,0,18
430003,0.0,0,0,6
430004,0.0,0,0,2
430004,0.0,0,0,2
430004,0.0,0,0,64
430004,0.0,0,0,13
430004,0.0,0,0,0
430004,0.0,0,0,35
430004,0.0,0,0,9
430004,0.0,0,0,1
430004,0.0,0,0,6
430004,0.0,0,0,4
430004,0.0,0,0,13
430004,0.0,0,0,6
430005,0.0,0,0,158
430005,0.0,0,0,4
430005,0.0,0,0,10
430005,0.0,0,0,3
430005,0.0,0,0,0
430005,0.0,0,0,3
430005,0.0,0,0,0
430005,0.0,0,0,0
430005,0.0,0,0,0
430005,0.0,0,0,0
430005,0.0,0,0,24
430005,0.0,0,0,1
430005,0.0,0,0,16
430005,0.0,0,0,9
430005,0.0,0,0,0
430005,0.0,0,0,1
430005,0.0,0,0,3
430005,0.0,0,0,3
430005,0.0,0,0,2
430005,0.0,0,0,17
431001,0.0,0,0,5
431001,0.0,0,0,1
431001,0.0,0,0,3
431001,0.0,0,0,1
431001,0.0,0,0,1
431001,0.0,0,0,5
431001,0.0,0,0,1
431001,0.0,0,0,0
431001,0.0,0,0,11
431001,0.0,0,0,9
431001,0.0,0,0,0
431001,0.0,0,0,3
431001,0.0,0,0,4
431001,0.0,0,0,4
431001,0.0,0,0,15
431001,0.0,0,0,4
431001,0.0,0,0,1
431001,0.0,0,0,10
431001,0.0,0,0,0
431001,0.0,0,0,23
431002,0.0,0,0,0
431002,0.0,0,0,5
431002,0.0,0,0,5
431002,0.0,0,0,0
431002,0.0,0,0,5
431002,0.0,0,0,2
431002,0.0,0,0,4
431002,0.0,0,0,0
431002,0.0,0,0,0
431002,0.0,0,0,0
431002,0.0,0,0,3
431002,0.0,0,0,12
431002,0.0,0,0,2
431002,0.004042153890573119,1,28,657
431002,0.0,0,0,1
431002,0.0,0,0,0
431002,0.0,0,0,1
431002,0.0,0,0,0
431002,0.0,0,0,2
431002,0.0,0,0,7
431002,0.0,0,0,4
431002,0.0,0,0,7
431002,0.0,0,0,2
431002,0.0,0,0,0
431003,0.0,0,0,26
431003,0.0,0,0,20
431003,0.0,0,0,0
431003,0.0,0,0,5
431003,0.0,0,0,0
431003,0.0,0,0,13
431003,0.0,0,0,3
431003,0.0,0,0,10
431003,0.0,0,0,3
431003,0.0,0,0,1
431003,0.0,0,0,5
431003,0.0,0,0,7
431003,0.0,0,0,3
431003,0.0,0,0,0
431003,0.0,0,0,6
431003,0.0,0,0,1
431003,0.0,0,0,0
431004,0.0,0,0,14
431004,0.0,0,0,0
431004,0.0,0,0,6
431004,0.0,0,0,1
431004,0.0,0,0,8
431004,0.0,0,0,0
431004,0.0,0,0,3
431004,0.0,0,0,11
431004,0.0,0,0,6
431004,0.0,0,0,13
431004,0.0,0,0,6
431004,0.0,0,0,8
431004,0.0,0,0,21
431004,0.0,0,0,36
431004,0.0,0,0,7
431004,0.0,0,0,6
431004,0.0,0,0,9
431005,0.0,0,0,6
431005,0.0,0,0,8
431005,0.0,0,0,5
431005,0.0,0,0,14
431005,0.0,0,0,0
431005,0.0,0,0,21
431005,0.0,0,0,11
431005,0.0,0,0,9
431005,0.0,0,0,24
431005,0.0,0,0,24
431005,0.0,0,0,10
431005,0.0,0,0,0
431005,0.0,0,0,12
432001,0.0,0,0,7
432001,0.0,0,0,1
432001,0.0,0,0,9
432001,0.0,0,0,3
432001,0.0,0,0,0
432001,0.0,0,0,2
432001,0.0,0,0,2
432001,0.0,0,0,55
432001,0.0,0,0,5
432001,0.0,0,0,0
432001,0.0,0,0,342
432001,0.0,0,0,13
432001,0.0,0,0,3
432001,0.0,0,0,0
432001,0.0,0,0,1
432001,0.0,0,0,4
432001,0.0,0,0,8
432001,0.0,0,0,5
432001,0.0,0,0,44
432001,0.0,0,0,0
432001,0.0,0,0,0
432001,0.0,0,0,3
432001,0.0,0,0,12
432001,0.0,0,0,41
432001,0.0,0,0,4
432002,0.0,0,0,5
432002,0.0,0,0,3
432002,0.0,0,0,133
432002,0.0,0,0,9
432002,0.0,0,0,0
432002,0.0,0,0,3
432002,0.0,0,0,0
432002,0.0,0,0,17
432002,0.0,0,0,2
432002,0.0,0,0,33
432002,0.0,0,0,23
432002,0.0,0,0,25
432002,0.0,0,0,5
432002,0.0,0,0,13
432002,0.0,0,0,8
432002,0.0,0,0,1
432002,0.0,0,0,2
432002,0.0,0,0,4
432002,0.0,0,0,10
432002,0.0,0,0,5
432002,0.0,0,0,1
432002,0.0,0,0,2
432002,0.0,0,0,1
432002,0.0,0,0,2
432002,0.0,0,0,2
432003,0.0,0,0,2
432003,0.0,0,0,1
432003,0.0,0,0,14
432003,0.0,0,0,0
432003,0.0,0,0,0
432003,0.0,0,0,4
432003,0.0,0,0,3
432003,0.0,0,0,7
432003,0.0,0,0,1
432003,0.0,0,0,15
432003,0.0,0,0,7
432003,0.0,0,0,10
432003,0.0,0,0,1
432003,0.0,0,0,163
432003,0.0,0,0,31
432003,0.0,0,0,3
432003,0.0,0,0,2
432003,0.0,0,0,4
432003,0.0,0,0,1
432003,0.0,0,0,61
432003,0.0,0,0,0
432003,0.0,0,0,0
432003,0.0,0,0,0
432003,0.0,0,0,2
432003,0.0,0,0,20
432003,0.0,0,0,4
432003,0.0,0,0,2
433001,0.0,0,0,17
433001,0.0,0,0,50
433001,0.0,0,0,2
433001,0.0,0,0,1
433001,0.0,0,0,0
433001,0.0,0,0,18
433001,0.0,0,0,184
433001,0.0,0,0,25
433001,0.0,0,0,16
433001,0.0019455252918287938,1,3,155
433001,0.0,0,0,0
433001,0.0,0,0,1
433001,0.0,0,0,7
433001,0.005307855626326964,1,5,58
433001,0.0,0,0,0
433001,0.0,0,0,4
433001,0.0,0,0,27
433002,0.0,0,0,18
433002,0.0,0,0,6
433002,0.0,0,0,21
433002,0.0,0,0,0
433002,0.0,0,0,3
433002,0.0,0,0,27
433002,0.0,0,0,34
433002,0.0,0,0,11
433002,0.0,0,0,3
433002,0.0,0,0,5
433002,0.0,0,0,3
433002,0.0,0,0,6
433002,0.0,0,0,0
433002,0.0,0,0,43
433002,0.0,0,0,9
433002,0.0,0,0,10
433002,0.0,0,0,9
433002,0.0,0,0,30
433002,0.0007722007722007722,1,1,73
433002,0.0,0,0,1
433003,0.0,0,0,74
433003,0.009976525821596244,1,17,206
433003,0.0006540222367560497,1,1,127
433003,0.0,0,0,15
433003,0.0,0,0,19
433003,0.0,0,0,25
433003,0.0,0,0,18
433003,0.0,0,0,4
433003,0.0,0,0,3
433003,0.0,0,0,13
433003,0.0,0,0,15
433003,0.0,0,0,6
433003,0.0,0,0,31
433003,0.0,0,0,16
434001,0.007518796992481203,1,6,40
434001,0.010706638115631691,1,20,90
434001,0.0262597586941093,1,37,114
434002,0.0,0,0,0
434002,0.0,0,0,27
434002,0.0,0,0,0
434002,0.0,0,0,0
434002,0.0,0,0,0
434002,0.0,0,0,19
434002,0.0,0,0,7
434002,0.0,0,0,4
434002,0.0,0,0,1
434002,0.003835091083413231,1,4,55
434002,0.0,0,0,5
434002,0.0,0,0,0
434002,0.0,0,0,1
434002,0.0,0,0,22
434003,0.0,0,0,28
434003,0.0,0,0,4
434003,0.0,0,0,1
434003,0.0,0,0,36
434003,0.0,0,0,1
434003,0.012598425196850394,1,8,58
434003,0.001890359168241966,1,1,20
434004,0.0,0,0,552
434004,0.0,0,0,48
434004,0.0,0,0,13
434004,0.0,0,0,1
434005,0.0,0,0,2
434005,0.0,0,0,1
434005,0.0,0,0,37
434005,0.0,0,0,9
434005,0.0,0,0,16
434005,0.0,0,0,0
434005,0.0,0,0,3
434005,0.0,0,0,8
434005,0.0,0,0,0
434005,0.0,0,0,7
434005,0.0,0,0,17
434005,0.0,0,0,14
434005,0.0,0,0,1
434005,0.0,0,0,16
434006,0.0,0,0,2
434006,0.0,0,0,0
434006,0.0,0,0,15
434006,0.0,0,0,6
434006,0.0,0,0,0
434006,0.0,0,0,4
434006,0.0,0,0,36
434006,0.0,0,0,20
434006,0.0,0,0,10
435000,0.0012043356081894822,1,3,252
435001,0.0,0,0,19
435001,0.0,0,0,53
435001,0.0,0,0,32
435001,0.0,0,0,15
435001,0.0,0,0,1
435001,0.0,0,0,13
435001,0.004597701149425287,1,2,22
435001,0.0,0,0,0
435001,0.0,0,0,2
435002,0.0,0,0,2
435002,0.0,0,0,4
435002,0.004748338081671415,1,10,212
435002,0.0,0,0,21
435002,0.0,0,0,13
435002,0.0,0,0,9
435002,0.0,0,0,2
435002,0.0,0,0,10
435002,0.0,0,0,22
435002,0.0,0,0,23
435002,0.0,0,0,4
435002,0.0,0,0,4
435003,0.0,0,0,4
435003,0.0,0,0,0
435003,0.0,0,0,3
435003,0.0,0,0,14
435003,0.0392156862745098,1,12,12
435003,0.008264462809917356,1,1,1
435003,0.0,0,0,7
435003,0.002472187886279357,1,2,44
435003,0.0,0,0,16
435003,0.013490725126475547,1,8,55
435003,0.004464285714285714,1,1,7
435004,0.0,0,0,9
435004,0.0,0,0,0
435004,0.0,0,0,12
435004,0.0,0,0,2
435004,0.0,0,0,5
435004,0.0,0,0,3
435004,0.0,0,0,20
435004,0.0,0,0,0
435004,0.03636363636363636,1,2,0
435004,0.0,0,0,19
435004,0.0,0,0,45
435004,0.0,0,0,3
435004,0.0,0,0,3
435004,0.0,0,0,13
435004,0.0,0,0,3
435004,0.0,0,0,0
435004,0.0008984725965858042,1,1,93
436001,0.0,0,0,0
436001,0.005749191519942508,1,32,390
436002,0.0012330456226880395,1,1,48
436002,0.0,0,0,38
436002,0.0056179775280898875,1,1,12
436002,0.0,0,0,21
436002,0.0,0,0,2
436002,0.0,0,0,6
436002,0.0,0,0,17
436002,0.0,0,0,0
436003,0.014285714285714285,1,12,54
436003,0.0,0,0,6
436003,0.0,0,0,0
436003,0.00949367088607595,1,6,36
436003,0.0,0,0,10
436003,0.0,0,0,2
436003,0.0,0,0,12
436003,0.0,0,0,15
436003,0.0,0,0,6
436004,0.0,0,0,45
436004,0.0,0,0,2
436004,0.0015698587127158557,1,1,58
436004,0.0,0,0,55
436004,0.0,0,0,10
436004,0.0,0,0,8
436004,0.002288329519450801,1,1,37
436004,0.0,0,0,22
436004,0.0019860973187686196,1,2,67
436004,0.0,0,0,0
437001,0.08929532006455083,1,166,272
437001,0.0,0,0,0
437001,0.004122011541632316,1,5,93
437002,0.030744336569579287,1,19,26
437002,0.0,0,0,3
437002,0.0,0,0,6
437002,0.01800327332242226,1,11,29
437002,0.0,0,0,13
437002,0.0125,1,5,22
437003,0.05324074074074074,1,23,36
437003,0.04864433811802233,1,61,51
437003,0.0034562211981566822,1,3,18
437003,0.013175230566534914,1,10,61
437004,0.0,0,0,0
437004,0.10764262648008611,1,100,93
437004,0.14786585365853658,1,97,106
437004,0.15941727367325703,1,766,673
437005,0.08656906429026098,1,816,1400
437006,0.05216426193118757,1,47,69
438001,0.014925373134328358,1,5,15
438001,0.0,0,0,20
438001,0.054204308547602505,1,78,106
438001,0.06093189964157706,1,85,131
438001,0.07156884137028148,1,328,396
438001,0.08316929133858268,1,169,150
438001,0.07405063291139241,1,117,156
438002,0.0,0,0,12
438002,0.10516467065868264,1,281,264
438002,0.06770130454340981,1,301,481
438002,0.02531645569620253,1,16,14
438002,0.0,0,0,8
438003,0.14387351778656127,1,910,1005
438003,0.12608695652173912,1,319,401
438003,0.0148975791433892,1,8,39
438004,0.0,0,0,6
438004,0.12217541171964764,1,319,322
438004,0.16772727272727272,1,369,305
438004,0.05304518664047151,1,27,19
438004,0.0,0,0,8
438005,0.1107548100641342,1,449,590
438005,0.225752508361204,1,270,186
438005,0.16019417475728157,1,132,103
438005,0.002840909090909091,1,1,15
438005,0.0,0,0,4
438005,0.0,0,0,21
438005,0.09948320413436693,1,77,84
438006,0.021645021645021644,1,5,6
438006,0.0749063670411985,1,40,76
438006,0.15082159624413147,1,257,287
438006,0.0,0,0,0
438006,0.0,0,0,0
438006,0.026200873362445413,1,12,18
438006,0.022099447513812154,1,4,5
438007,0.0,0,0,13
438007,0.04065040650406504,1,15,18
438007,0.0215633423180593,1,8,21
438007,0.0024691358024691358,1,1,27
438007,0.09491978609625669,1,71,50
438007,0.09173669467787114,1,131,136
438007,0.007575757575757576,1,1,2
438007,0.0,0,0,23
439000,0.14134203548847643,1,1386,1486
439001,0.1,1,8,13
439001,0.10594735131621709,1,326,397
439004,0.12149791955617198,1,438,641
440000,0.08243069579585093,1,449,914
440000,0.04432556362246848,1,232,871
440002,0.10212701383444195,1,4038,7848
440007,0.04565217391304348,1,21,36
441001,0.0,0,0,3
441001,0.033950617283950615,1,11,17
441001,0.02112676056338028,1,3,4
441001,0.1245674740484429,1,36,40
441001,0.08793969849246232,1,35,32
441001,0.007518796992481203,1,2,14
441001,0.0,0,0,20
441001,0.04247104247104247,1,22,50
441001,0.0,0,0,52
441001,0.009554140127388535,1,3,20
441001,0.0,0,0,2
441001,0.0835509138381201,1,32,30
441001,0.0,0,0,19
441001,0.0,0,0,1
441001,0.0,0,0,3
441001,0.01440922190201729,1,5,37
441001,0.0,0,0,5
441001,0.0,0,0,8
441001,0.10872313527180784,1,86,94
441001,0.01282051282051282,1,2,8
441001,0.0,0,0,4
441001,0.06426735218508997,1,50,74
441001,0.0,0,0,0
441001,0.0,0,0,3
441001,0.03664302600472813,1,124,272
441001,0.0,0,0,1
441001,0.0,0,0,14
441001,0.0,0,0,3
441001,0.0,0,0,1
441001,0.015197568389057751,1,5,17
441001,0.001876172607879925,1,1,21
441001,0.0,0,0,2
441002,0.0,0,0,5
441002,0.0,0,0,4
441002,0.0,0,0,14
441002,0.0,0,0,8
441002,0.0,0,0,10
441002,0.0,0,0,25
441002,0.0,0,0,0
441002,0.0,0,0,7
441002,0.0,0,0,33
441002,0.002702702702702703,1,2,31
441002,0.0,0,0,7
441002,0.0,0,0,3
441002,0.0,0,0,0
441002,0.0,0,0,3
441002,0.0,0,0,8
441002,0.0,0,0,21
441002,0.0,0,0,14
441002,0.0,0,0,4
441002,0.0,0,0,0
441002,0.002066115702479339,1,1,28
441002,0.0,0,0,5
441002,0.0,0,0,17
441002,0.0,0,0,48
441002,0.0,0,0,0
441002,0.0,0,0,11
441002,0.0,0,0,2
441002,0.0,0,0,2
441002,0.003992015968063872,1,4,57
441002,0.0,0,0,16
441002,0.0,0,0,20
441002,0.0,0,0,19
442001,0.0,0,0,18
442001,0.0,0,0,0
442001,0.0,0,0,14
442001,0.0029411764705882353,1,1,24
442001,0.0,0,0,59
442001,0.0041265474552957355,1,3,25
442001,0.0,0,0,5
442001,0.0,0,0,17
442001,0.0,0,0,0
442001,0.0,0,0,22
442001,0.0,0,0,1
442001,0.0,0,0,1
442001,0.0,0,0,11
442001,0.0,0,0,2
442001,0.0,0,0,3
442001,0.0,0,0,7
442002,0.0,0,0,6
442002,0.0,0,0,39
442002,0.0,0,0,16
442002,0.0,0,0,36
442002,0.0,0,0,17
442002,0.0,0,0,28
442002,0.0,0,0,2
442002,0.0,0,0,3
442002,0.0,0,0,1
442003,0.005441037982630533,1,52,1019
442004,0.0,0,0,8
442004,0.0,0,0,0
442004,0.0,0,0,0
442004,0.0024096385542168677,1,2,29
442004,0.0,0,0,49
442004,0.0,0,0,0
442004,0.007017543859649123,1,4,40
442004,0.0,0,0,23
442004,0.07364341085271318,1,19,16
442004,0.0,0,0,1
442004,0.0,0,0,3
442004,0.0,0,0,3
442004,0.0,0,0,7
442005,0.0,0,0,15
442005,0.0,0,0,44
442005,0.0017064846416382253,1,1,34
442005,0.0,0,0,14
442005,0.0,0,0,3
442005,0.0,0,0,27
442005,0.0,0,0,12
442005,0.0,0,0,16
442005,0.0,0,0,1
442005,0.0,0,0,1
442005,0.0,0,0,8
443001,0.0034602076124567475,1,1,8
443001,0.003367003367003367,1,1,16
443001,0.03049482163406214,1,53,158
443001,0.019189765458422176,1,18,70
443001,0.0,0,0,9
443001,0.0,0,0,1
443001,0.0,0,0,1
443001,0.0,0,0,33
443001,0.0,0,0,13
443001,0.0047169811320754715,1,1,6
443001,0.0,0,0,4
443001,0.0,0,0,3
443001,0.002277904328018223,1,1,21
443001,0.00819672131147541,1,2,10
443001,0.0,0,0,5
443001,0.022435897435897436,1,7,19
443001,0.0,0,0,2
443001,0.0,0,0,0
443001,0.0,0,0,2
443001,0.0,0,0,18
443002,0.0,0,0,0
443002,0.0,0,0,9
443002,0.009501187648456057,1,8,20
443002,0.0,0,0,17
443002,0.0,0,0,24
443002,0.0,0,0,1
443002,0.0,0,0,26
443002,0.0,0,0,4
443002,0.06521739130434782,1,36,36
443002,0.0,0,0,16
443002,0.005405405405405406,1,1,8
443002,0.0,0,0,3
443002,0.0,0,0,4
443002,0.005333333333333333,1,6,48
443002,0.0,0,0,0
443002,0.025510204081632654,1,15,27
443002,0.0,0,0,0
443002,0.0,0,0,3
443002,0.0,0,0,3
443002,0.0,0,0,3
444001,0.029226901319924576,1,93,334
444001,0.04712041884816754,1,36,54
444001,0.0,0,0,14
444001,0.0,0,0,0
444001,0.09148084619782733,1,160,263
444001,0.0,0,0,2
444001,0.0,0,0,0
444001,0.0,0,0,7
444001,0.02824858757062147,1,5,10
444002,0.0,0,0,19
444002,0.009066183136899365,1,10,48
444002,0.0,0,0,0
444002,0.0869187309865276,1,200,350
444002,0.0,0,0,4
444002,0.0,0,0,13
444002,0.0,0,0,0
444002,0.0,0,0,10
444003,0.002277904328018223,1,1,15
444003,0.0,0,0,26
444003,0.0,0,0,7
444003,0.0,0,0,11
444003,0.0019157088122605363,1,1,18
444003,0.03155339805825243,1,13,16
444003,0.003389830508474576,1,1,9
444003,0.0,0,0,3
444003,0.03666361136571952,1,40,58
444004,0.04092526690391459,1,23,51
444004,0.0794392523364486,1,51,85
444004,0.12556053811659193,1,112,116
444004,0.019656019656019656,1,8,7
444004,0.034666666666666665,1,26,40
444004,0.0,0,0,10
444004,0.006596306068601583,1,5,74
444004,0.0,0,0,67
444004,0.0,0,0,15
444004,0.09262883235485975,1,142,225
444004,0.054455445544554455,1,11,6
444005,0.04424778761061947,1,25,34
444005,0.04904051172707889,1,23,34
444005,0.11266294227188083,1,121,167
444005,0.036065573770491806,1,22,77
444005,0.054929577464788736,1,39,74
444005,0.0,0,0,0
444005,0.00980392156862745,1,1,2
444005,0.0740514075887393,1,121,194
444005,0.04607046070460705,1,68,134
444005,0.0,0,0,21
445001,0.05759162303664921,1,11,26
445001,0.1111111111111111,1,130,152
445001,0.02992584745762712,1,113,520
445001,0.04113924050632911,1,247,1016
445001,0.0,0,0,57
445002,0.03281622911694511,1,220,1160
445002,0.05856492384989794,1,373,927
445002,0.04844961240310078,1,25,44
446001,0.0499001996007984,1,25,30
446001,0.07853211009174312,1,214,380
446001,0.015384615384615385,1,6,12
446001,0.007462686567164179,1,1,3
