REGDIST,Year,Area_Change_Pct,Centroid_Shift_M,Unstable
ABBEY ST. BATHANS/BUNKLE AND PRESTON/CRANSHAWS/LONGFORMACUS/OLDHAMSTOCKS,1861,0.0,0.0,False
AYTON,1861,0.0,0.0,False
CHANNELKIRK/LAUDER,1861,0.0,0.0,False
CHIRNSIDE,1861,0.0,0.0,False
COCKBURNSPATH/COLDINGHAM,1861,0.0,0.0,False
COLDSTREAM,1861,0.0,0.0,False
EYEMOUTH,1861,0.0,0.0,False
DUNS,1861,0.0,0.0,False
EARLSTON/MERTON,1861,0.0,0.0,False
ECCLES,1861,0.0,0.0,False
EDROM,1861,0.0,0.0,False
FOGO/LANGTON/POLWARTH/SWINTON,1861,0.0,0.0,False
FOULDEN/HUTTON/LADYKIRK/MORDINGTON/WHITSOME,1861,0.0,0.0,False
GORDON/LEGERWOOD/WESTRUTHER,1861,0.0,0.0,False
GREENLAW,1861,0.0,0.0,False
INNERLEITHEN,1861,0.0,0.0,False
LYNE/MANOR/TRAQUAIR/KIRKHOPE/YARROW,1861,0.0,0.0,False
PEEBLES,1861,0.0,0.0,False
EDDLESTONE/NEWLANDS/WEST LINTON,1861,0.0,0.0,False
ROBERTON/TEVIOTHEAD/ETTRICK,1861,0.0,0.0,False
GALASHIELS,1861,0.0,0.0,False
MELROSE/LADHOPE,1861,0.0,0.0,False
SELKIRK,1861,0.0,0.0,False
ANCRUM/ASHKIRK/LILLIESLEAF/MINTO,1861,0.0,0.0,False
BEDRULE/CAVERS/KIRKTOWN/HOBKIRK,1861,0.0,0.0,False
BOWDEN/ST. BOSWELLS,1861,0.0,0.0,False
CASTLETON,1861,0.0,0.0,False
CRAILING/MAKERSTON/MAXTON/ROXBURGH,1861,0.0,0.0,False
EDNAM/SPROUSTON,1861,0.0,0.0,False
HAWICK,1861,0.0,0.0,False
HOWNAM/MOREBATTLE/YETHOLM,1861,0.0,0.0,False
EDGERSTON/JEDBURGH/OXNAM/SOUTHDEAN,1861,0.0,0.0,False
KELSO,1861,0.0,0.0,False
ECKFORD/LINTON,1861,0.0,0.0,False
HUME/NENTHORN/SMAILHOLM/STITCHEL,1861,0.0,0.0,False
WILTON,1861,0.0,0.0,False
ANNAN,1861,0.0,0.0,False
BRYDEKIRK/CUMMERTREES/HODDOM,1861,0.0,0.0,False
CANONBIE,1861,0.0,0.0,False
CARLAVEROCK/RUTHWELL,1861,0.0,0.0,False
CLOSEBURN/KEIR,1861,0.0,0.0,False
DALTON/MOUSWALD/ST. MUNGO,1861,0.0,0.0,False
DRYFESDALE,1861,0.0,0.0,False
DUMFRIES,1861,0.0,0.0,False
DUNSCORE,1861,0.0,0.0,False
DURRISDEER/PENPONT/TYNRON,1861,0.0,0.0,False
ESKDALEMUIR/HUTTON/TUNDERGARTH,1861,0.0,0.0,False
GLENCAIRN,1861,0.0,0.0,False
DORNOCK/GRAITNEY (OR GRETNA),1861,0.0,0.0,False
HOLYWOOD/IRONGRAY/LOCHRUTTON/TERREGLES,1861,0.0,0.0,False
JOHNSTONE/KIRKPATRICK-JUXTA,1861,0.0,0.0,False
KIRKMAHOE,1861,0.0,0.0,False
KIRKMICHAEL/TINWALD/TORTHORWALD,1861,0.0,0.0,False
KIRKPATRICK-FLEMING,1861,0.0,0.0,False
LANGHOLM/WESTERKIRK/EWES,1861,0.0,0.0,False
LOCHMABEN,1861,0.0,0.0,False
HALFMORTON/MIDDLEBIE,1861,0.0,0.0,False
MOFFAT/TWEEDSMUIR,1861,0.0,0.0,False
MORTON,1861,0.0,0.0,False
KIRKCONNEL/SANQUHAR/WANLOCKHEAD,1861,0.0,0.0,False
APPLEGARTH/WAMPHRAY,1861,0.0,0.0,False
ANWOTH/GIRTHON,1861,0.0,0.0,False
BALMAGHIE/TONGLAND,1861,0.0,0.0,False
BORGUE/TWYNHOLM,1861,0.0,0.0,False
CARSPHAIRN/KELLS,1861,0.0,0.0,False
COLVEND/KIRKGUNZEON,1861,0.0,0.0,False
BALMACLELLAN/CORSOCK BRIDGE/DALRY/KIRKPATRICK-DURHAM/PARTON,1861,0.0,0.0,False
CROSSMICHAEL,1861,0.0,0.0,False
BUITTLE/DALBEATTIE/URR,1861,0.0,0.0,False
KELTON,1861,0.0,0.0,False
KIRKBEAN/NEW ABBEY,1861,0.0,0.0,False
KIRKCUDBRIGHT,1861,0.0,0.0,False
KIRKMABRECK,1861,0.0,0.0,False
BARGRENNAN/MINNIGAFF,1861,0.0,0.0,False
RERRICK,1861,0.0,0.0,False
TROQUEER,1861,0.0,0.0,False
GLASSERTON/WHITHORN,1861,0.0,0.0,False
INCH,1861,0.0,0.0,False
KIRKCOLM/LESWALT,1861,0.0,0.0,False
KIRKCOWAN/NEW LUCE,1861,0.0,0.0,False
KIRKINNER,1861,0.0,0.0,False
KIRKMAIDEN,1861,0.0,0.0,False
MOCHRUM,1861,0.0,0.0,False
OLD LUCE (OR GLENLUCE),1861,0.0,0.0,False
PENNINGHAME,1861,0.0,0.0,False
PORTPATRICK,1861,0.0,0.0,False
SORBIE,1861,0.0,0.0,False
STONEYKIRK,1861,0.0,0.0,False
STRANRAER,1861,0.0,0.0,False
WHITEKIRK AND TYNNINGHAME,1861,0.0,0.0,False
WIGTOWN,1861,0.0,0.0,False
KENSINGTON,1861,0.0,0.0,False
KENSINGTON,1861,38.82064479551531,1383.4538531635897,True
KENSINGTON,1861,81.73968927448585,1778.3417130632713,True
KENSINGTON,1861,11.197449603752986,3473.98430522491,True
KENSINGTON,1861,118.92722335059634,3429.171776380732,True
KENSINGTON,1861,19.4518799047423,3748.8889284489896,True
KENSINGTON,1861,90.99046918825132,4959.0561176066185,True
CHELSEA,1861,0.0,0.0,False
CHELSEA,1861,48.50947388955907,532.741093070704,True
CHELSEA,1861,42.187891977815774,3091.2989952262215,True
WESTMINSTER,1861,0.0,0.0,False
WESTMINSTER,1861,391.12959323823986,2121.928538834896,True
ST. JAMES WESTMINSTER,1861,0.0,0.0,False
ST. JAMES WESTMINSTER,1861,75.43707259979094,472.3301503789134,True
ST. JAMES WESTMINSTER,1861,109.91316804825628,282.0892682373276,True
MARYLEBONE,1861,0.0,0.0,False
MARYLEBONE,1861,32.18053181749018,501.3948391244976,True
MARYLEBONE,1861,6.335229514505484,977.2028522454282,True
MARYLEBONE,1861,47.782440702447424,1444.1558812847493,True
MARYLEBONE,1861,310.39577520539444,1545.3528988135677,True
MARYLEBONE,1861,255.22258113856523,2676.8678411014444,True
HAMPSTEAD,1861,0.0,0.0,False
PANCRAS,1861,0.0,0.0,False
PANCRAS,1861,64.92039818306897,1568.4777839872531,True
PANCRAS,1861,58.901966359452274,2074.369929250908,True
PANCRAS,1861,58.47039649981397,1058.1582831002083,True
PANCRAS,1861,59.702327384220524,1072.4502161846942,True
PANCRAS,1861,299.8193914585421,2258.2975191183855,True
ISLINGTON,1861,0.0,0.0,False
ISLINGTON,1861,76.28184733724679,1240.270749173345,True
HACKNEY,1861,0.0,0.0,False
HACKNEY,1861,16.232512420926543,1426.2764107344246,True
HACKNEY,1861,25.181661750604267,1835.7481982265465,True
HACKNEY,1861,133.1600048294308,3073.9875721855633,True
HACKNEY,1861,11.130742631296313,3473.826871825742,True
STRAND,1861,0.0,0.0,False
STRAND,1861,44.41478850092276,814.1808440434048,True
STRAND,1861,13.28930328135349,1147.6055783659915,True
HOLBORN,1861,0.0,0.0,False
HOLBORN,1861,67.80725150562805,405.2964486076409,True
HOLBORN,1861,12.78500134426292,896.4824507219686,True
CLERKENWELL,1861,0.0,0.0,False
CLERKENWELL,1861,120.80205144131749,607.3655984163878,True
CLERKENWELL,1861,101.26821475398746,4283.857645352583,True
CLERKENWELL,1861,128.97475046987233,481.7487630391432,True
EAST LONDON,1861,0.0,0.0,False
EAST LONDON,1861,4.023416817795948,1214.955233317464,False
WEST LONDON,1861,0.0,0.0,False
WEST LONDON,1861,173.65630800856678,508.71528525817484,True
LONDON CITY,1861,0.0,0.0,False
LONDON CITY,1861,66.86839276846774,510.0441293810032,True
LONDON CITY,1861,115.92316122825198,671.3554616816828,True
LONDON CITY,1861,125.56602442706681,1346.4133569420699,True
LONDON CITY,1861,103.66805589295825,1200.8035812864237,True
SHOREDITCH,1861,0.0,0.0,False
SHOREDITCH,1861,33.96399260721849,570.0706307425978,True
SHOREDITCH,1861,36.2419956068698,1059.9408270081706,True
SHOREDITCH,1861,8.724518163394173,1209.4191852021772,True
SHOREDITCH,1861,76.91908340019539,1373.7626326096888,True
SHOREDITCH,1861,29.39936911776289,1606.5428168976061,True
BETHNAL GREEN,1861,0.0,0.0,False
BETHNAL GREEN,1861,151.7017620815337,1113.8824018596547,True
BETHNAL GREEN,1861,20.52711414954391,841.5664785538489,True
BETHNAL GREEN,1861,64.00957026195124,670.8005342693134,True
WHITECHAPEL,1861,0.0,0.0,False
WHITECHAPEL,1861,3.6700246317574168,246.76838332389445,False
WHITECHAPEL,1861,7.150255595610205,608.6134957718069,True
WHITECHAPEL,1861,103.76697991272488,765.7127319898658,True
WHITECHAPEL,1861,16.67140370519614,783.4694370428389,True
WHITECHAPEL,1861,25.167155114494054,952.1308400217866,True
WHITECHAPEL,1861,153.2757279370917,1336.4815687801936,True
STEPNEY,1861,0.0,0.0,False
STEPNEY,1861,32.62317100818199,1130.3405769111564,True
STEPNEY,1861,115.60560985428255,1929.5811045236928,True
POPLAR,1861,0.0,0.0,False
POPLAR,1861,7.578515668042474,2994.4447914801262,True
BERMONDSEY,1861,0.0,0.0,False
BERMONDSEY,1861,65.53949988813368,814.4909004906897,True
BERMONDSEY,1861,86.2794378058217,1285.6814243325166,True
ST. GEORGE SOUTHWARK,1861,0.0,0.0,False
ST. GEORGE SOUTHWARK,1861,65.95895574041839,1086.8366490118071,True
ST. GEORGE SOUTHWARK,1861,3.012364127916706,1367.9223724154556,False
NEWINGTON,1861,0.0,0.0,False
NEWINGTON,1861,120.61066277086665,1106.8853827096489,True
NEWINGTON,1861,10.057607857464767,825.5884203753621,True
LAMBETH,1861,0.0,0.0,False
LAMBETH,1861,49.637920258755074,434.2560069384432,True
LAMBETH,1861,185.87900545303555,1307.7388219092215,True
LAMBETH,1861,125.4682134849057,1480.8493122252687,True
LAMBETH,1861,666.1025453159566,2754.658309708412,True
LAMBETH,1861,735.1818025712162,3467.8877676475927,True
LAMBETH,1861,1949.8105889406797,5126.975179201331,True
LAMBETH,1861,1536.5753026457146,8094.418859918447,True
WANDSWORTH,1861,0.0,0.0,False
WANDSWORTH,1861,99.49426532162785,1735.4481605134076,True
WANDSWORTH,1861,124.1376552885755,4016.4722470840584,True
WANDSWORTH,1861,98.52471359041569,6764.464684672922,True
WANDSWORTH,1861,222.22357296165828,3024.1785068149343,True
CAMBERWELL,1861,0.0,0.0,False
CAMBERWELL,1861,7.9749341245723375,2257.057144078526,True
CAMBERWELL,1861,19.02213046519211,3274.9931417814296,True
CAMBERWELL,1861,66.53666581045556,4646.1212951738,True
ROTHERHITHE,1861,0.0,0.0,False
GREENWICH,1861,0.0,0.0,False
GREENWICH,1861,95.9833600750672,1277.5029351564165,True
GREENWICH,1861,74.24465090656555,1758.5131835548943,True
GREENWICH,1861,4.3226096690081235,3405.5671018792923,False
GREENWICH,1861,74.13943046735673,6309.0604251996,True
GREENWICH,1861,53.25067920384813,7640.598748673176,True
LEWISHAM,1861,0.0,0.0,False
LEWISHAM,1861,0.6508426392069356,4707.203429215047,False
LEWISHAM,1861,57.3491599815414,5813.40909372233,True
LEWISHAM,1861,25.281822697732736,8326.282027420977,True
LEWISHAM,1861,63.8811322998009,10312.925177962165,True
EPSOM,1861,0.0,0.0,False
EPSOM,1861,2.0370634630899076,5022.959292623502,False
EPSOM,1861,36.91683837209613,12343.69567845929,True
CHERTSEY,1861,0.0,0.0,False
CHERTSEY,1861,73.35469786709024,6328.58897370808,True
CHERTSEY,1861,129.86407978099237,14870.856660062798,True
GUILDFORD,1861,0.0,0.0,False
GUILDFORD,1861,55.67201573725708,8743.86094055584,True
GUILDFORD,1861,1.7035403687739044,11810.308088472122,False
GUILDFORD,1861,72.98884090770996,5812.042337897239,True
GUILDFORD,1861,34.525260560483204,10968.557575911762,True
FARNHAM,1861,0.0,0.0,False
FARNHAM,1861,68.8597474378541,13472.73454970121,True
FARNBOROUGH,1861,0.0,0.0,False
FARNBOROUGH,1861,38.00662165379596,18154.78750157546,True
HAMBLEDON,1861,0.0,0.0,False
HAMBLEDON,1861,15.958333020893512,11017.232016643178,True
DORKING,1861,0.0,0.0,False
DORKING,1861,32.277371879798444,7908.2682829568375,True
REIGATE,1861,0.0,0.0,False
REIGATE,1861,24.92819426936656,7833.356434063329,True
GODSTONE,1861,0.0,0.0,False
CROYDON,1861,0.0,0.0,False
CROYDON,1861,44.598649668611216,5943.908138115832,True
KINGSTON,1861,0.0,0.0,False
KINGSTON,1861,172.72702211172472,5170.840779140423,True
KINGSTON,1861,163.7162479406117,10387.364444631414,True
KINGSTON,1861,47.52213018840289,8917.379098131414,True
RICHMOND,1861,0.0,0.0,False
RICHMOND,1861,42.162815131520006,2459.9520024296216,True
BROMLEY,1861,0.0,0.0,False
BROMLEY,1861,26.666877291963896,6149.356666614143,True
DARTFORD,1861,0.0,0.0,False
DARTFORD,1861,42.45234222944877,7331.198772255293,True
DARTFORD,1861,96.0298575159388,13088.92443746338,True
GRAVESEND,1861,0.0,0.0,False
NORTH AYLESFORD,1861,0.0,0.0,False
NORTH AYLESFORD,1861,12.42073722199549,7051.520661010771,True
HOO,1861,0.0,0.0,False
MEDWAY,1861,0.0,0.0,False
MEDWAY,1861,206.99795783557104,3850.7495853362348,True
MALLING,1861,0.0,0.0,False
MALLING,1861,35.58385668319472,9153.850582941537,True
MALLING,1861,11.831040461669733,9317.731005829433,True
SEVENOAKS,1861,0.0,0.0,False
SEVENOAKS,1861,1.6013874538547777,6562.654563618618,False
SEVENOAKS,1861,36.351090852598524,13513.24104376411,True
TUNBRIDGE,1861,0.0,0.0,False
TUNBRIDGE,1861,79.89319532871122,7509.8916229644665,True
TUNBRIDGE,1861,50.88081451828285,10814.60978013707,True
MAIDSTONE,1861,0.0,0.0,False
MAIDSTONE,1861,48.38597290787576,7327.335025957417,True
MAIDSTONE,1861,28.408871961207545,6474.301775313738,True
MAIDSTONE,1861,83.56533297103685,7230.545944924455,True
MAIDSTONE,1861,79.35993825155157,8704.226825267155,True
HOLLINGBOURN,1861,0.0,0.0,False
HOLLINGBOURN,1861,25.632285510093855,10068.091916010724,True
HOLLINGBOURN,1861,11.226138216719734,10204.026180898309,True
CRANBROOK,1861,0.0,0.0,False
CRANBROOK,1861,0.8733609591555977,5709.214170840186,False
TENTERDEN,1861,0.0,0.0,False
TENTERDEN,1861,21.739567219309976,5439.733210999487,True
WEST ASHFORD,1861,0.0,0.0,False
WEST ASHFORD,1861,15.371937863151489,6692.541332147377,True
EAST ASHFORD,1861,0.0,0.0,False
EAST ASHFORD,1861,28.45816293239795,6964.250893120532,True
EAST ASHFORD,1861,72.78299526047999,14715.98640958585,True
BRIDGE,1861,0.0,0.0,False
BRIDGE,1861,33.528255907468704,8301.676532680996,True
CANTERBURY,1861,0.0,0.0,False
BLEAN,1861,0.0,0.0,False
BLEAN,1861,25.6286446332641,5758.848624552723,True
BLEAN,1861,35.990188525069144,5687.687747313248,True
FAVERSHAM,1861,0.0,0.0,False
FAVERSHAM,1861,59.55548397750968,4451.239366056567,True
FAVERSHAM,1861,27.67571823225769,8787.307451314398,True
MILTON,1861,0.0,0.0,False
SHEPPEY,1861,0.0,0.0,False
SHEPPEY,1861,59.79932886498507,6801.633178956252,True
THANET,1861,0.0,0.0,False
THANET,1861,77.68297933396559,6365.1030577350575,True
THANET,1861,60.603083753785725,7659.728789614944,True
EASTRY,1861,0.0,0.0,False
EASTRY,1861,59.482482165936744,5731.393315753387,True
EASTRY,1861,60.6892059737457,6930.503372600308,True
EASTRY,1861,63.80955339217652,6759.673381804271,True
DOVER,1861,0.0,0.0,False
DOVER,1861,98.79887490217858,4997.538384466548,True
DOVER,1861,102.5479897416104,7864.7170227968145,True
ELHAM,1861,0.0,0.0,False
ELHAM,1861,226.34780083801996,7824.291477422377,True
ELHAM,1861,138.73246750561938,7802.437074029935,True
ROMNEY MARSH,1861,0.0,0.0,False
ROMNEY MARSH,1861,21.41250527668837,6256.6344005037045,True
RYE,1861,0.0,0.0,False
RYE,1861,39.45385459231916,6877.613875050442,True
HASTINGS,1861,0.0,0.0,False
HASTINGS,1861,95.4310729265809,3930.1784882072257,True
HASTINGS,1861,72.85078997715144,6363.804715659162,True
BATTLE,1861,0.0,0.0,False
BATTLE,1861,37.52887156603151,9799.214501282886,True
BATTLE,1861,1.5293884914142222,7653.285594465578,False
EASTBOURNE,1861,0.0,0.0,False
EASTBOURNE,1861,11.270613362448193,7494.983903815822,True
HAILSHAM,1861,0.0,0.0,False
HAILSHAM,1861,20.09011627299263,7604.917987142859,True
TICEHURST,1861,0.0,0.0,False
TICEHURST,1861,25.183505419507117,6503.224609456803,True
TICEHURST,1861,2.1202218378698756,7293.997353326206,False
TICEHURST,1861,43.7861337689523,12180.21458109233,True
UCKFIELD,1861,0.0,0.0,False
UCKFIELD,1861,45.686142720583724,10146.666310716018,True
UCKFIELD,1861,78.64552026597231,13837.919659722893,True
UCKFIELD,1861,9.856610414555764,10797.244148403935,True
EAST GRINSTEAD,1861,0.0,0.0,False
EAST GRINSTEAD,1861,31.146337552229298,8416.267578510606,True
EAST GRINSTEAD,1861,2.3960959974899976,15849.29483756534,False
CUCKFIELD,1861,0.0,0.0,False
CUCKFIELD,1861,35.39887898355448,8449.214530295334,True
CUCKFIELD,1861,0.0914201282353585,12975.494186553464,False
LEWES,1861,0.0,0.0,False
LEWES,1861,7.593047883963799,6708.660494753888,True
LEWES,1861,65.06664357406358,7658.573681752748,True
LEWES,1861,15.55436553658294,15741.455424466965,True
LEWES,1861,42.51818653704716,16334.118971466713,True
LEWES,1861,6.670216346215099,9385.457399259769,True
BRIGHTON,1861,0.0,0.0,False
BRIGHTON,1861,682.0475760296629,1161.6785609086453,True
BRIGHTON,1861,12.888017355202338,1753.5255954073284,True
STEYNING,1861,0.0,0.0,False
STEYNING,1861,16.68459476786584,7431.143719076755,True
HORSHAM,1861,0.0,0.0,False
HORSHAM,1861,37.8194694102948,9365.761407665614,True
PETWORTH,1861,0.0,0.0,False
PETWORTH,1861,12.679508561287967,8020.872732299908,True
THAKEHAM,1861,0.0,0.0,False
THAKEHAM,1861,52.037297530720195,7875.78486518607,True
WORTHING,1861,0.0,0.0,False
WORTHING,1861,143.98711966952695,9793.490738496765,True
WORTHING,1861,67.45645101142375,13945.119312270988,True
WESTHAMPNETT,1861,0.0,0.0,False
WESTHAMPNETT,1861,15.76474260192732,5940.703572411925,True
WESTHAMPNETT,1861,3.133139258202093,16300.758667798726,False
WESTHAMPNETT,1861,29.484021757708145,11997.437928683757,True
WESTHAMPNETT,1861,12.602638624231627,17003.732979425924,True
CHICHESTER,1861,14.638410598981674,1062.8977696841407,True
CHICHESTER,1861,91.33314932334281,15526.33533655834,True
CHICHESTER,1861,85.35984710714291,15812.655875791155,True
MIDHURST,1861,0.0,0.0,False
MIDHURST,1861,12.72246833696126,6777.363851101141,True
MIDHURST,1861,41.018534727484784,9380.817144978873,True
WESTBOURNE,1861,0.0,0.0,False
WESTBOURNE,1861,54.68225378448934,7116.273451616156,True
HAVANT,1861,0.0,0.0,False
PORTSEA ISLAND,1861,0.0,0.0,False
PORTSEA ISLAND,1861,92.55320079149114,2698.800458935621,True
PORTSEA ISLAND,1861,96.05706406956882,3052.169392497996,True
PORTSEA ISLAND,1861,22.32224445368704,2235.424688785965,True
ALVERSTOKE,1861,0.0,0.0,False
FAREHAM,1861,0.0,0.0,False
FAREHAM,1861,5.042887268024394,7372.6182205176765,True
ISLE OF WIGHT,1861,0.0,0.0,False
ISLE OF WIGHT,1861,137.09064502651947,5616.773050090069,True
ISLE OF WIGHT,1861,83.1760524516163,11169.870926267236,True
ISLE OF WIGHT,1861,150.8733596223607,12543.873208083696,True
ISLE OF WIGHT,1861,162.93486583584948,11713.462512044442,True
LYMINGTON,1861,0.0,0.0,False
LYMINGTON,1861,42.115791594746185,6968.081693846353,True
CHRISTCHURCH,1861,0.0,0.0,False
RINGWOOD,1861,0.0,0.0,False
FORDINGBRIDGE,1861,0.0,0.0,False
NEW FOREST,1861,0.0,0.0,False
NEW FOREST,1861,1.4997152156843867,16426.768158883475,False
NEW FOREST,1861,6.978172210555904,6696.184730749041,True
SOUTHAMPTON,1861,0.0,0.0,False
SOUTH STONEHAM,1861,0.0,0.0,False
SOUTH STONEHAM,1861,77.36914520820933,4887.079340795823,True
SOUTH STONEHAM,1861,59.352469235600836,8212.676450312178,True
ROMSEY,1861,0.0,0.0,False
ROMSEY,1861,47.868732390660426,6333.505876761666,True
STOCKBRIDGE,1861,0.0,0.0,False
STOCKBRIDGE,1861,23.469079021575777,8233.62488760576,True
WINCHESTER,1861,0.0,0.0,False
WINCHESTER,1861,23.4236039593479,7219.562104548116,True
WINCHESTER,1861,78.07039491282322,10515.928951576701,True
WINCHESTER,1861,4.581672241858785,16126.256749023578,False
WINCHESTER,1861,2.7687982012723986,17347.695437201928,False
DROXFORD,1861,0.0,0.0,False
DROXFORD,1861,9.705742979059378,9200.228229368193,True
DROXFORD,1861,80.5269861518707,8310.844657086709,True
CATHERINGTON,1861,0.0,0.0,False
PETERSFIELD,1861,0.0,0.0,False
PETERSFIELD,1861,11.189808926064437,5971.112440586533,True
ALRESFORD,1861,0.0,0.0,False
ALRESFORD,1861,24.07827088132167,7408.858176012502,True
ALTON,1861,0.0,0.0,False
ALTON,1861,3.540637997853019,8587.93937652753,False
BASINGSTOKE,1861,0.0,0.0,False
BASINGSTOKE,1861,8.590049264038129,7644.307054329063,True
BASINGSTOKE,1861,63.453383469873046,8225.510837412356,True
WHITCHURCH,1861,0.0,0.0,False
ANDOVER,1861,0.0,0.0,False
ANDOVER,1861,12.233769080314866,13708.527962473863,True
ANDOVER,1861,50.08125237137219,7514.146835108565,True
ANDOVER,1861,29.87613235882765,13991.79811740148,True
KINGSCLERE,1861,0.0,0.0,False
KINGSCLERE,1861,30.812891709360468,9473.382507646405,True
NEWBURY,1861,0.0,0.0,False
NEWBURY,1861,57.93598349526533,8238.144542411928,True
NEWBURY,1861,55.01776769682878,9762.310648270586,True
HUNGERFORD,1861,0.0,0.0,False
HUNGERFORD,1861,61.2726754033291,7178.796304832992,True
HUNGERFORD,1861,39.12965101486955,13996.163919821318,True
FARINGDON,1861,0.0,0.0,False
FARINGDON,1861,14.375714484643535,10006.690669592928,True
FARINGDON,1861,5.134016953983082,9304.260451279666,True
ABINGDON,1861,0.0,0.0,False
ABINGDON,1861,73.99637334084575,6000.136752422215,True
ABINGDON,1861,57.628328489041756,7799.079781241594,True
ABINGDON,1861,40.04413023113189,14343.53055911452,True
ABINGDON,1861,56.67180881355639,8861.90760420825,True
WANTAGE,1861,0.0,0.0,False
WANTAGE,1861,46.02040631196955,13358.465815463507,True
WANTAGE,1861,4.986999128220906,9204.908838390542,False
WALLINGFORD,1861,0.0,0.0,False
WALLINGFORD,1861,17.259632768285822,6904.836659123301,True
BRADFIELD,1861,0.0,0.0,False
BRADFIELD,1861,20.637522195048707,10625.68221081613,True
BRADFIELD,1861,38.210784934579465,7293.110199364477,True
READING,1861,0.0,0.0,False
READING,1861,82.69195739066338,2203.2754443771028,True
READING,1861,58.70917361771922,2435.9011530061694,True
WOKINGHAM,1861,0.0,0.0,False
WOKINGHAM,1861,16.43435101896812,7975.569963317176,True
COOKHAM,1861,0.0,0.0,False
COOKHAM,1861,25.45735744781028,6285.799730199154,True
EASTHAMPSTEAD,1861,0.0,0.0,False
EASTHAMPSTEAD,1861,80.31527292528754,8073.314018042396,True
WINDSOR,1861,0.0,0.0,False
WINDSOR,1861,52.63790972162516,5795.910853267642,True
STAINES,1861,0.0,0.0,False
STAINES,1861,20.183915605305845,5614.918099340938,True
UXBRIDGE,1861,0.0,0.0,False
UXBRIDGE,1861,3.3962846262065907,6164.776164889148,False
UXBRIDGE,1861,141.0752520899339,4945.533910953934,True
BRENTFORD,1861,0.0,0.0,False
BRENTFORD,1861,66.58439889477505,3289.5080510406015,True
BRENTFORD,1861,36.66063797772949,5396.398638882676,True
BRENTFORD,1861,82.93757488770788,7221.152871518786,True
BRENTFORD,1861,18.647065181726546,6699.28522838379,True
HENDON,1861,0.0,0.0,False
HENDON,1861,50.87394493325189,4451.8220092446645,True
HENDON,1861,64.29429188707812,7932.14434998778,True
HENDON,1861,36.312173009931264,7717.421996226826,True
BARNET,1861,0.0,0.0,False
BARNET,1861,67.93747240318882,6317.840170923599,True
BARNET,1861,69.96233632596835,10068.382349019435,True
EDMONTON,1861,0.0,0.0,False
EDMONTON,1861,53.71141028907378,3383.9491711642436,True
EDMONTON,1861,141.76570385555905,5928.157053430652,True
EDMONTON,1861,301.2448283726833,9852.52990078834,True
EDMONTON,1861,247.85313272632442,15612.536257807062,True
EDMONTON,1861,167.81953099802956,14942.333775041732,True
WARE,1861,0.0,0.0,False
WARE,1861,0.5165091515721549,6834.445889494592,False
WARE,1861,16.04880183248297,7461.282139510194,True
WARE,1861,72.1865672710784,12944.340265639981,True
BISHOP STORTFORD,1861,0.0,0.0,False
BISHOP STORTFORD,1861,32.9291939197224,10159.225641079438,True
BISHOP STORTFORD,1861,6.524870268660288,4987.216176090925,True
BISHOP STORTFORD,1861,0.5299073818801064,11302.647248584142,False
ROYSTON,1861,0.0,0.0,False
ROYSTON,1861,19.364526985775576,8316.995500983165,True
ROYSTON,1861,1.0218773679484323,14746.679265714161,False
HITCHIN,1861,0.0,0.0,False
HITCHIN,1861,24.833660298762545,8790.296527172446,True
HERTFORD,1861,0.0,0.0,False
HERTFORD,1861,18.8114712530792,9009.594558014367,True
HATFIELD,1861,0.0,0.0,False
HATFIELD,1861,71.23361430436064,9152.479643269755,True
ST ALBANS,1861,0.0,0.0,False
ST ALBANS,1861,8.487345369133797,7374.408980104145,True
WATFORD,1861,0.0,0.0,False
WATFORD,1861,30.534656083762506,5628.150672759288,True
WATFORD,1861,23.724592964514212,10671.341611460235,True
WATFORD,1861,36.8022422347371,9016.735800295195,True
HEMEL HEMPSTEAD,1861,0.0,0.0,False
HEMEL HEMPSTEAD,1861,10.10886332573446,5502.611100038295,True
HEMEL HEMPSTEAD,1861,36.800963060592096,11038.015570593121,True
BERKHAMPSTEAD,1861,0.0,0.0,False
BERKHAMPSTEAD,1861,41.95304217436656,7361.728113837743,True
AMERSHAM,1861,0.0,0.0,False
AMERSHAM,1861,99.75799747221065,7022.707118979667,True
AMERSHAM,1861,18.609767485251318,7894.661613531591,True
AMERSHAM,1861,55.4200577312468,13226.298441858245,True
AMERSHAM,1861,41.21994394569505,10590.166482918052,True
ETON,1861,0.0,0.0,False
ETON,1861,58.85849050179803,7134.635917144903,True
ETON,1861,0.051537712882400055,7201.815617757514,False
WYCOMBE,1861,0.0,0.0,False
WYCOMBE,1861,25.624392020883626,7827.493176600181,True
WYCOMBE,1861,79.1122553932623,7845.638671309972,True
WYCOMBE,1861,46.29632121814471,16163.520096398644,True
WYCOMBE,1861,21.78517559364634,14465.00992724341,True
AYLESBURY,1861,0.0,0.0,False
AYLESBURY,1861,39.85865232583353,9146.823514972757,True
AYLESBURY,1861,7.3059097154481725,16894.117495863666,True
AYLESBURY,1861,42.72901599415308,8070.672659421074,True
WINSLOW,1861,0.0,0.0,False
NEWPORT PAGNELL,1861,0.0,0.0,False
NEWPORT PAGNELL,1861,90.1275433551901,6182.3822239265155,True
NEWPORT PAGNELL,1861,9.565069529010508,11530.49809502921,True
BUCKINGHAM,1861,0.0,0.0,False
